measurement,cluster,frequency,power_spectral_density
214,1.0,243,-0.40006
215,3.0,243,-0.3932
216,7.0,243,-0.388
217,1.0,243,-0.44119
218,1.0,243,-0.3471
219,6.0,243,-0.65907
0,7.0,244,-0.3738
1,5.0,244,-0.38468
2,9.0,244,-0.34317
3,2.0,244,-0.61777
4,2.0,244,-0.51045
5,2.0,244,-0.61763
6,9.0,244,-0.61351
7,2.0,244,-0.60845
8,8.0,244,-0.48324
9,5.0,244,-0.55552
10,9.0,244,0.12632
11,5.0,244,-0.46347
12,8.0,244,-0.34831
13,6.0,244,-0.3725
14,10.0,244,-0.43003
15,6.0,244,-0.63702
16,7.0,244,-0.57216
17,9.0,244,0.32537
18,2.0,244,-0.60342
19,1.0,244,-0.37385
20,7.0,244,-0.39207
21,8.0,244,-0.51727
22,3.0,244,-0.42781
23,8.0,244,-0.30053
24,1.0,244,-0.7309
25,5.0,244,-0.36716
26,9.0,244,-0.29847
27,7.0,244,-0.34169
28,4.0,244,-0.6949
29,1.0,244,-0.30815
30,7.0,244,-0.55562
31,7.0,244,-0.34615
32,4.0,244,-0.35967
33,6.0,244,-0.44516
34,1.0,244,-0.30509
35,6.0,244,-0.51893
36,3.0,244,-0.32021
37,6.0,244,-0.45297
38,9.0,244,-0.56958
39,11.0,244,-0.88671
40,2.0,244,-0.41131
41,7.0,244,-0.47189
42,10.0,244,-0.52678
43,8.0,244,-0.47633
44,3.0,244,-0.40316
45,10.0,244,-0.73316
46,11.0,244,-0.52088
47,4.0,244,-0.46135
48,11.0,244,-0.71706
49,3.0,244,-0.48896
50,11.0,244,-0.84938
51,11.0,244,-0.74918
52,6.0,244,-0.55969
53,11.0,244,-0.72708
54,9.0,244,-0.56171
55,8.0,244,-0.32169
56,8.0,244,-0.48584
57,9.0,244,-0.47952
58,4.0,244,-0.69593
59,4.0,244,-0.46811
60,4.0,244,-0.49697
61,4.0,244,-0.51459
62,4.0,244,-0.62395
63,7.0,244,-0.46401
64,6.0,244,-0.59291
65,7.0,244,-0.53111
66,3.0,244,-0.56276
67,2.0,244,-0.43077
68,1.0,244,-0.41992
69,5.0,244,-0.40428
70,10.0,244,-0.48769
71,11.0,244,-0.72421
72,10.0,244,-0.54912
73,6.0,244,-0.20441
74,2.0,244,-0.51
75,5.0,244,-0.15343
76,8.0,244,-0.66961
77,3.0,244,-0.15617
78,4.0,244,-0.5632
79,11.0,244,-1.0185
80,8.0,244,-0.56334
81,5.0,244,-0.50964
82,9.0,244,-0.22184
83,10.0,244,-0.61546
84,8.0,244,-0.66624
85,11.0,244,-0.33885
86,5.0,244,-0.054493
87,3.0,244,-0.43401
88,9.0,244,-0.40819
89,2.0,244,-0.60493
90,7.0,244,-0.39625
91,8.0,244,-0.59217
92,9.0,244,-0.44383
93,8.0,244,-0.53323
94,1.0,244,-0.28986
95,7.0,244,-0.13358
96,11.0,244,-0.7397
97,10.0,244,-0.40932
98,3.0,244,-0.49202
99,6.0,244,-0.080559
100,3.0,244,-0.41898
101,10.0,244,-0.7235
102,6.0,244,-0.39944
103,9.0,244,-0.19785
104,5.0,244,-0.10126
105,11.0,244,-0.80629
106,4.0,244,-0.73693
107,1.0,244,-0.55733
108,10.0,244,-0.72355
109,8.0,244,-0.46444
110,3.0,244,-0.37517
111,8.0,244,-0.46165
112,3.0,244,-0.53268
113,4.0,244,-0.52498
114,10.0,244,-0.39431
115,10.0,244,-0.37976
116,8.0,244,-0.44863
117,6.0,244,-0.53455
118,5.0,244,-0.41747
119,11.0,244,-0.75153
120,6.0,244,-0.37892
121,1.0,244,-0.77448
122,10.0,244,-0.55986
123,4.0,244,-0.52864
124,5.0,244,0.2649
125,7.0,244,-0.4771
126,11.0,244,-0.56322
127,5.0,244,0.06676
128,5.0,244,-0.63135
129,9.0,244,-0.41474
130,7.0,244,-0.46899
131,5.0,244,0.69847
132,3.0,244,-0.39197
133,11.0,244,-0.87012
134,6.0,244,-0.58337
135,4.0,244,-0.64561
136,8.0,244,-0.46526
137,11.0,244,-0.75152
138,10.0,244,-0.75552
139,1.0,244,-0.49096
140,11.0,244,-0.78457
141,3.0,244,-0.1941
142,9.0,244,-0.31361
143,9.0,244,-0.54346
144,6.0,244,-0.52632
145,3.0,244,-0.52999
146,2.0,244,-0.4494
147,2.0,244,-0.46873
148,2.0,244,-0.54277
149,3.0,244,-0.35126
150,10.0,244,-0.52316
151,6.0,244,-0.46322
152,2.0,244,-0.82704
153,4.0,244,-0.43851
154,2.0,244,-0.30747
155,3.0,244,-0.24148
156,9.0,244,-0.33779
157,2.0,244,-0.79953
158,10.0,244,-0.51394
159,6.0,244,-0.74942
160,4.0,244,-0.43578
161,5.0,244,-0.43719
162,3.0,244,-0.29334
163,5.0,244,-0.49285
164,2.0,244,-0.49794
165,3.0,244,-0.45291
166,7.0,244,-0.54543
167,10.0,244,-0.624
168,5.0,244,-0.59861
169,10.0,244,-0.54355
170,9.0,244,-0.3371
171,1.0,244,-0.50295
172,6.0,244,-0.40095
173,10.0,244,-0.74442
174,3.0,244,-0.39597
175,7.0,244,-0.23798
176,1.0,244,-0.48589
177,11.0,244,-0.55223
178,4.0,244,-0.51407
179,1.0,244,-0.5941
180,7.0,244,-0.30661
181,10.0,244,-0.34834
182,9.0,244,-0.52914
183,2.0,244,-0.53852
184,6.0,244,-0.49786
185,5.0,244,-0.6965
186,4.0,244,0.047432
187,11.0,244,-0.88144
188,2.0,244,-0.5977
189,8.0,244,-0.6023
190,7.0,244,-0.33628
191,7.0,244,-0.38729
192,11.0,244,-0.65908
193,4.0,244,-0.75085
194,8.0,244,-0.25023
195,8.0,244,-0.59148
196,1.0,244,-0.52384
197,7.0,244,-0.4614
198,6.0,244,-0.33725
199,1.0,244,-0.42057
200,1.0,244,-0.3562
201,5.0,244,0.12225
202,4.0,244,-0.37787
203,10.0,244,-0.28658
204,2.0,244,-0.42882
205,5.0,244,-0.47872
206,11.0,244,-0.83099
207,9.0,244,-0.4771
208,8.0,244,-0.20762
209,2.0,244,-0.37834
210,9.0,244,-0.45102
211,1.0,244,-0.4504
212,1.0,244,-0.36972
213,4.0,244,-0.38587
214,1.0,244,-0.39993
215,3.0,244,-0.39326
216,7.0,244,-0.38198
217,1.0,244,-0.44114
218,1.0,244,-0.33663
219,6.0,244,-0.65926
0,7.0,245,-0.37385
1,5.0,245,-0.40893
2,9.0,245,-0.25767
3,2.0,245,-0.61158
4,2.0,245,-0.53017
5,2.0,245,-0.57669
6,9.0,245,-0.61362
7,2.0,245,-0.57946
8,8.0,245,-0.473
9,5.0,245,-0.55684
10,9.0,245,0.25033
11,5.0,245,-0.46418
12,8.0,245,-0.35309
13,6.0,245,-0.37345
14,10.0,245,-0.4303
15,6.0,245,-0.63683
16,7.0,245,-0.57066
17,9.0,245,0.23289
18,2.0,245,-0.60152
19,1.0,245,-0.37383
20,7.0,245,-0.41579
21,8.0,245,-0.51956
22,3.0,245,-0.42963
23,8.0,245,-0.32448
24,1.0,245,-0.74226
25,5.0,245,-0.40542
26,9.0,245,-0.34358
27,7.0,245,-0.34175
28,4.0,245,-0.67962
29,1.0,245,-0.30468
30,7.0,245,-0.55192
31,7.0,245,-0.37969
32,4.0,245,-0.35202
33,6.0,245,-0.45414
34,1.0,245,-0.27727
35,6.0,245,-0.52671
36,3.0,245,-0.23429
37,6.0,245,-0.47697
38,9.0,245,-0.57165
39,11.0,245,-0.89246
40,2.0,245,-0.4199
41,7.0,245,-0.47139
42,10.0,245,-0.54063
43,8.0,245,-0.477
44,3.0,245,-0.37857
45,10.0,245,-0.71753
46,11.0,245,-0.53377
47,4.0,245,-0.50147
48,11.0,245,-0.71975
49,3.0,245,-0.48892
50,11.0,245,-0.84489
51,11.0,245,-0.75687
52,6.0,245,-0.55686
53,11.0,245,-0.72325
54,9.0,245,-0.55819
55,8.0,245,-0.39277
56,8.0,245,-0.46587
57,9.0,245,-0.48328
58,4.0,245,-0.69255
59,4.0,245,-0.46813
60,4.0,245,-0.49702
61,4.0,245,-0.52413
62,4.0,245,-0.62721
63,7.0,245,-0.46459
64,6.0,245,-0.59233
65,7.0,245,-0.5311
66,3.0,245,-0.55891
67,2.0,245,-0.43084
68,1.0,245,-0.41918
69,5.0,245,-0.41654
70,10.0,245,-0.4891
71,11.0,245,-0.7217
72,10.0,245,-0.59324
73,6.0,245,-0.25333
74,2.0,245,-0.50942
75,5.0,245,-0.22759
76,8.0,245,-0.67082
77,3.0,245,-0.12098
78,4.0,245,-0.55945
79,11.0,245,-1.0201
80,8.0,245,-0.56391
81,5.0,245,-0.51856
82,9.0,245,-0.18757
83,10.0,245,-0.61422
84,8.0,245,-0.66532
85,11.0,245,-0.37344
86,5.0,245,-0.10013
87,3.0,245,-0.44103
88,9.0,245,-0.40804
89,2.0,245,-0.604
90,7.0,245,-0.39624
91,8.0,245,-0.59413
92,9.0,245,-0.44459
93,8.0,245,-0.5337
94,1.0,245,-0.2947
95,7.0,245,-0.15447
96,11.0,245,-0.69483
97,10.0,245,-0.41627
98,3.0,245,-0.49085
99,6.0,245,-0.067475
100,3.0,245,-0.41927
101,10.0,245,-0.74106
102,6.0,245,-0.42452
103,9.0,245,-0.14869
104,5.0,245,-0.18505
105,11.0,245,-0.82144
106,4.0,245,-0.73107
107,1.0,245,-0.56213
108,10.0,245,-0.71402
109,8.0,245,-0.41314
110,3.0,245,-0.3753
111,8.0,245,-0.46165
112,3.0,245,-0.52953
113,4.0,245,-0.52217
114,10.0,245,-0.43381
115,10.0,245,-0.37645
116,8.0,245,-0.46186
117,6.0,245,-0.53294
118,5.0,245,-0.43211
119,11.0,245,-0.74416
120,6.0,245,-0.29965
121,1.0,245,-0.78547
122,10.0,245,-0.5642
123,4.0,245,-0.52839
124,5.0,245,0.1713
125,7.0,245,-0.47812
126,11.0,245,-0.56335
127,5.0,245,0.010647
128,5.0,245,-0.63498
129,9.0,245,-0.43242
130,7.0,245,-0.46912
131,5.0,245,0.6601
132,3.0,245,-0.3877
133,11.0,245,-0.86471
134,6.0,245,-0.58722
135,4.0,245,-0.64557
136,8.0,245,-0.46523
137,11.0,245,-0.74009
138,10.0,245,-0.73992
139,1.0,245,-0.49455
140,11.0,245,-0.86419
141,3.0,245,-0.20572
142,9.0,245,-0.31233
143,9.0,245,-0.54386
144,6.0,245,-0.53492
145,3.0,245,-0.52301
146,2.0,245,-0.45157
147,2.0,245,-0.47049
148,2.0,245,-0.54257
149,3.0,245,-0.34587
150,10.0,245,-0.52161
151,6.0,245,-0.458
152,2.0,245,-0.8271
153,4.0,245,-0.4483
154,2.0,245,-0.3068
155,3.0,245,-0.18254
156,9.0,245,-0.24419
157,2.0,245,-0.7956
158,10.0,245,-0.5192
159,6.0,245,-0.76704
160,4.0,245,-0.43247
161,5.0,245,-0.44299
162,3.0,245,-0.26527
163,5.0,245,-0.49429
164,2.0,245,-0.49731
165,3.0,245,-0.45009
166,7.0,245,-0.53704
167,10.0,245,-0.60933
168,5.0,245,-0.63099
169,10.0,245,-0.45945
170,9.0,245,-0.32502
171,1.0,245,-0.49786
172,6.0,245,-0.40097
173,10.0,245,-0.75043
174,3.0,245,-0.39207
175,7.0,245,-0.26639
176,1.0,245,-0.46459
177,11.0,245,-0.55319
178,4.0,245,-0.50765
179,1.0,245,-0.59422
180,7.0,245,-0.25157
181,10.0,245,-0.34846
182,9.0,245,-0.51628
183,2.0,245,-0.53169
184,6.0,245,-0.49732
185,5.0,245,-0.69645
186,4.0,245,-0.045929
187,11.0,245,-0.87929
188,2.0,245,-0.6005
189,8.0,245,-0.60137
190,7.0,245,-0.3363
191,7.0,245,-0.38735
192,11.0,245,-0.66108
193,4.0,245,-0.75635
194,8.0,245,-0.1851
195,8.0,245,-0.57057
196,1.0,245,-0.52303
197,7.0,245,-0.45788
198,6.0,245,-0.33949
199,1.0,245,-0.42108
200,1.0,245,-0.33272
201,5.0,245,0.020937
202,4.0,245,-0.39379
203,10.0,245,-0.28632
204,2.0,245,-0.44873
205,5.0,245,-0.48325
206,11.0,245,-0.83786
207,9.0,245,-0.48531
208,8.0,245,-0.17538
209,2.0,245,-0.45987
210,9.0,245,-0.45095
211,1.0,245,-0.4503
212,1.0,245,-0.3708
213,4.0,245,-0.38376
214,1.0,245,-0.40003
215,3.0,245,-0.39341
216,7.0,245,-0.38112
217,1.0,245,-0.44103
218,1.0,245,-0.3272
219,6.0,245,-0.6586
0,7.0,246,-0.37385
1,5.0,246,-0.44088
2,9.0,246,-0.20677
3,2.0,246,-0.61453
4,2.0,246,-0.5523
5,2.0,246,-0.53223
6,9.0,246,-0.61356
7,2.0,246,-0.55189
8,8.0,246,-0.45941
9,5.0,246,-0.55677
10,9.0,246,0.35912
11,5.0,246,-0.46394
12,8.0,246,-0.35999
13,6.0,246,-0.37907
14,10.0,246,-0.43029
15,6.0,246,-0.63656
16,7.0,246,-0.56899
17,9.0,246,0.1448
18,2.0,246,-0.59866
19,1.0,246,-0.37383
20,7.0,246,-0.43747
21,8.0,246,-0.51896
22,3.0,246,-0.43103
23,8.0,246,-0.33775
24,1.0,246,-0.75526
25,5.0,246,-0.43811
26,9.0,246,-0.36814
27,7.0,246,-0.34191
28,4.0,246,-0.65048
29,1.0,246,-0.30045
30,7.0,246,-0.54742
31,7.0,246,-0.39991
32,4.0,246,-0.34461
33,6.0,246,-0.45862
34,1.0,246,-0.24114
35,6.0,246,-0.53399
36,3.0,246,-0.14928
37,6.0,246,-0.4922
38,9.0,246,-0.57289
39,11.0,246,-0.90335
40,2.0,246,-0.42722
41,7.0,246,-0.46902
42,10.0,246,-0.5562
43,8.0,246,-0.47718
44,3.0,246,-0.33706
45,10.0,246,-0.70647
46,11.0,246,-0.54715
47,4.0,246,-0.53962
48,11.0,246,-0.72063
49,3.0,246,-0.48898
50,11.0,246,-0.85754
51,11.0,246,-0.7643
52,6.0,246,-0.55542
53,11.0,246,-0.7256
54,9.0,246,-0.55231
55,8.0,246,-0.44456
56,8.0,246,-0.44752
57,9.0,246,-0.48493
58,4.0,246,-0.68649
59,4.0,246,-0.46814
60,4.0,246,-0.49718
61,4.0,246,-0.53044
62,4.0,246,-0.63335
63,7.0,246,-0.46484
64,6.0,246,-0.56905
65,7.0,246,-0.53111
66,3.0,246,-0.55639
67,2.0,246,-0.43051
68,1.0,246,-0.41879
69,5.0,246,-0.43154
70,10.0,246,-0.49301
71,11.0,246,-0.71867
72,10.0,246,-0.61913
73,6.0,246,-0.34561
74,2.0,246,-0.51187
75,5.0,246,-0.25907
76,8.0,246,-0.67121
77,3.0,246,-0.095127
78,4.0,246,-0.55655
79,11.0,246,-1.0273
80,8.0,246,-0.56412
81,5.0,246,-0.52498
82,9.0,246,-0.16151
83,10.0,246,-0.61289
84,8.0,246,-0.66467
85,11.0,246,-0.40055
86,5.0,246,-0.10898
87,3.0,246,-0.44032
88,9.0,246,-0.40826
89,2.0,246,-0.60243
90,7.0,246,-0.39644
91,8.0,246,-0.59641
92,9.0,246,-0.44362
93,8.0,246,-0.53383
94,1.0,246,-0.26323
95,7.0,246,-0.16555
96,11.0,246,-0.65195
97,10.0,246,-0.41979
98,3.0,246,-0.48897
99,6.0,246,-0.075538
100,3.0,246,-0.41914
101,10.0,246,-0.75906
102,6.0,246,-0.44739
103,9.0,246,-0.073392
104,5.0,246,-0.26111
105,11.0,246,-0.82845
106,4.0,246,-0.7239
107,1.0,246,-0.5639
108,10.0,246,-0.70103
109,8.0,246,-0.34707
110,3.0,246,-0.37545
111,8.0,246,-0.4617
112,3.0,246,-0.52553
113,4.0,246,-0.51966
114,10.0,246,-0.46842
115,10.0,246,-0.37711
116,8.0,246,-0.47419
117,6.0,246,-0.52471
118,5.0,246,-0.44758
119,11.0,246,-0.73983
120,6.0,246,-0.23637
121,1.0,246,-0.79633
122,10.0,246,-0.56758
123,4.0,246,-0.52891
124,5.0,246,0.050778
125,7.0,246,-0.47886
126,11.0,246,-0.56345
127,5.0,246,-0.034511
128,5.0,246,-0.63671
129,9.0,246,-0.44662
130,7.0,246,-0.4748
131,5.0,246,0.58083
132,3.0,246,-0.38308
133,11.0,246,-0.85913
134,6.0,246,-0.58978
135,4.0,246,-0.64465
136,8.0,246,-0.46528
137,11.0,246,-0.72896
138,10.0,246,-0.71306
139,1.0,246,-0.5036
140,11.0,246,-0.90726
141,3.0,246,-0.21752
142,9.0,246,-0.28329
143,9.0,246,-0.52892
144,6.0,246,-0.54271
145,3.0,246,-0.51516
146,2.0,246,-0.45359
147,2.0,246,-0.47108
148,2.0,246,-0.5428
149,3.0,246,-0.33275
150,10.0,246,-0.54348
151,6.0,246,-0.45455
152,2.0,246,-0.82711
153,4.0,246,-0.45812
154,2.0,246,-0.30609
155,3.0,246,-0.10041
156,9.0,246,-0.17936
157,2.0,246,-0.78975
158,10.0,246,-0.52275
159,6.0,246,-0.78198
160,4.0,246,-0.43059
161,5.0,246,-0.44797
162,3.0,246,-0.24268
163,5.0,246,-0.49304
164,2.0,246,-0.49668
165,3.0,246,-0.44187
166,7.0,246,-0.525
167,10.0,246,-0.58832
168,5.0,246,-0.65799
169,10.0,246,-0.34007
170,9.0,246,-0.31861
171,1.0,246,-0.49364
172,6.0,246,-0.40102
173,10.0,246,-0.74306
174,3.0,246,-0.38337
175,7.0,246,-0.28828
176,1.0,246,-0.43979
177,11.0,246,-0.55395
178,4.0,246,-0.50059
179,1.0,246,-0.59438
180,7.0,246,-0.20156
181,10.0,246,-0.34825
182,9.0,246,-0.50232
183,2.0,246,-0.52253
184,6.0,246,-0.49604
185,5.0,246,-0.69914
186,4.0,246,-0.1521
187,11.0,246,-0.87622
188,2.0,246,-0.60178
189,8.0,246,-0.60086
190,7.0,246,-0.33632
191,7.0,246,-0.3874
192,11.0,246,-0.66255
193,4.0,246,-0.76332
194,8.0,246,-0.11803
195,8.0,246,-0.54277
196,1.0,246,-0.52236
197,7.0,246,-0.45355
198,6.0,246,-0.35005
199,1.0,246,-0.42191
200,1.0,246,-0.30415
201,5.0,246,-0.08656
202,4.0,246,-0.42606
203,10.0,246,-0.28594
204,2.0,246,-0.43551
205,5.0,246,-0.48571
206,11.0,246,-0.84895
207,9.0,246,-0.48836
208,8.0,246,-0.13063
209,2.0,246,-0.56819
210,9.0,246,-0.45097
211,1.0,246,-0.4508
212,1.0,246,-0.37303
213,4.0,246,-0.37334
214,1.0,246,-0.40016
215,3.0,246,-0.39355
216,7.0,246,-0.37186
217,1.0,246,-0.44074
218,1.0,246,-0.3156
219,6.0,246,-0.65568
0,7.0,247,-0.37389
1,5.0,247,-0.47784
2,9.0,247,-0.21729
3,2.0,247,-0.60828
4,2.0,247,-0.57435
5,2.0,247,-0.49209
6,9.0,247,-0.6136
7,2.0,247,-0.55006
8,8.0,247,-0.44263
9,5.0,247,-0.55786
10,9.0,247,0.43753
11,5.0,247,-0.46336
12,8.0,247,-0.36806
13,6.0,247,-0.38975
14,10.0,247,-0.43066
15,6.0,247,-0.63676
16,7.0,247,-0.56716
17,9.0,247,0.065768
18,2.0,247,-0.59537
19,1.0,247,-0.37386
20,7.0,247,-0.45964
21,8.0,247,-0.5164
22,3.0,247,-0.43208
23,8.0,247,-0.31937
24,1.0,247,-0.76601
25,5.0,247,-0.45866
26,9.0,247,-0.46211
27,7.0,247,-0.34203
28,4.0,247,-0.6115
29,1.0,247,-0.28003
30,7.0,247,-0.53322
31,7.0,247,-0.40508
32,4.0,247,-0.33321
33,6.0,247,-0.46412
34,1.0,247,-0.24459
35,6.0,247,-0.54105
36,3.0,247,-0.073779
37,6.0,247,-0.49732
38,9.0,247,-0.57366
39,11.0,247,-0.9174
40,2.0,247,-0.43178
41,7.0,247,-0.46627
42,10.0,247,-0.57227
43,8.0,247,-0.47726
44,3.0,247,-0.30303
45,10.0,247,-0.69001
46,11.0,247,-0.55771
47,4.0,247,-0.57317
48,11.0,247,-0.71516
49,3.0,247,-0.48915
50,11.0,247,-0.8634
51,11.0,247,-0.77081
52,6.0,247,-0.55516
53,11.0,247,-0.73387
54,9.0,247,-0.54411
55,8.0,247,-0.48349
56,8.0,247,-0.43146
57,9.0,247,-0.48576
58,4.0,247,-0.6804
59,4.0,247,-0.46824
60,4.0,247,-0.49741
61,4.0,247,-0.53291
62,4.0,247,-0.63885
63,7.0,247,-0.46733
64,6.0,247,-0.53072
65,7.0,247,-0.53115
66,3.0,247,-0.55669
67,2.0,247,-0.43011
68,1.0,247,-0.41886
69,5.0,247,-0.4491
70,10.0,247,-0.50257
71,11.0,247,-0.72324
72,10.0,247,-0.61984
73,6.0,247,-0.42932
74,2.0,247,-0.51103
75,5.0,247,-0.2856
76,8.0,247,-0.6694
77,3.0,247,-0.056364
78,4.0,247,-0.55489
79,11.0,247,-1.0321
80,8.0,247,-0.56422
81,5.0,247,-0.5296
82,9.0,247,-0.14822
83,10.0,247,-0.61118
84,8.0,247,-0.66125
85,11.0,247,-0.42081
86,5.0,247,-0.10252
87,3.0,247,-0.44713
88,9.0,247,-0.40839
89,2.0,247,-0.60001
90,7.0,247,-0.39644
91,8.0,247,-0.59925
92,9.0,247,-0.44415
93,8.0,247,-0.53365
94,1.0,247,-0.24118
95,7.0,247,-0.16865
96,11.0,247,-0.64476
97,10.0,247,-0.4208
98,3.0,247,-0.48638
99,6.0,247,-0.10376
100,3.0,247,-0.41869
101,10.0,247,-0.77717
102,6.0,247,-0.46741
103,9.0,247,0.0298
104,5.0,247,-0.31733
105,11.0,247,-0.84378
106,4.0,247,-0.71403
107,1.0,247,-0.56233
108,10.0,247,-0.68323
109,8.0,247,-0.26345
110,3.0,247,-0.37559
111,8.0,247,-0.46171
112,3.0,247,-0.51987
113,4.0,247,-0.51784
114,10.0,247,-0.48881
115,10.0,247,-0.38211
116,8.0,247,-0.48541
117,6.0,247,-0.51
118,5.0,247,-0.45543
119,11.0,247,-0.73857
120,6.0,247,-0.19994
121,1.0,247,-0.80615
122,10.0,247,-0.56923
123,4.0,247,-0.53011
124,5.0,247,-0.077939
125,7.0,247,-0.47912
126,11.0,247,-0.56347
127,5.0,247,-0.047387
128,5.0,247,-0.63599
129,9.0,247,-0.45722
130,7.0,247,-0.48485
131,5.0,247,0.56578
132,3.0,247,-0.37859
133,11.0,247,-0.84902
134,6.0,247,-0.59087
135,4.0,247,-0.64264
136,8.0,247,-0.46523
137,11.0,247,-0.71858
138,10.0,247,-0.64723
139,1.0,247,-0.49639
140,11.0,247,-0.92883
141,3.0,247,-0.22809
142,9.0,247,-0.22747
143,9.0,247,-0.49962
144,6.0,247,-0.54849
145,3.0,247,-0.50601
146,2.0,247,-0.45344
147,2.0,247,-0.47197
148,2.0,247,-0.54162
149,3.0,247,-0.29814
150,10.0,247,-0.56247
151,6.0,247,-0.44898
152,2.0,247,-0.82688
153,4.0,247,-0.46779
154,2.0,247,-0.30573
155,3.0,247,-0.055126
156,9.0,247,-0.15316
157,2.0,247,-0.78221
158,10.0,247,-0.52426
159,6.0,247,-0.79691
160,4.0,247,-0.42489
161,5.0,247,-0.44894
162,3.0,247,-0.22036
163,5.0,247,-0.48818
164,2.0,247,-0.49679
165,3.0,247,-0.43422
166,7.0,247,-0.51337
167,10.0,247,-0.5493
168,5.0,247,-0.67577
169,10.0,247,-0.19512
170,9.0,247,-0.30754
171,1.0,247,-0.48721
172,6.0,247,-0.40107
173,10.0,247,-0.7434
174,3.0,247,-0.36819
175,7.0,247,-0.30223
176,1.0,247,-0.41277
177,11.0,247,-0.55445
178,4.0,247,-0.493
179,1.0,247,-0.59429
180,7.0,247,-0.16063
181,10.0,247,-0.3481
182,9.0,247,-0.48934
183,2.0,247,-0.5126
184,6.0,247,-0.49467
185,5.0,247,-0.7137
186,4.0,247,-0.26366
187,11.0,247,-0.87347
188,2.0,247,-0.60598
189,8.0,247,-0.60033
190,7.0,247,-0.33633
191,7.0,247,-0.38741
192,11.0,247,-0.66359
193,4.0,247,-0.77176
194,8.0,247,-0.044621
195,8.0,247,-0.50902
196,1.0,247,-0.52194
197,7.0,247,-0.44761
198,6.0,247,-0.35357
199,1.0,247,-0.42271
200,1.0,247,-0.26969
201,5.0,247,-0.2008
202,4.0,247,-0.46522
203,10.0,247,-0.28588
204,2.0,247,-0.39719
205,5.0,247,-0.48681
206,11.0,247,-0.85352
207,9.0,247,-0.49106
208,8.0,247,-0.11195
209,2.0,247,-0.6813
210,9.0,247,-0.45096
211,1.0,247,-0.45092
212,1.0,247,-0.37433
213,4.0,247,-0.36161
214,1.0,247,-0.4002
215,3.0,247,-0.39353
216,7.0,247,-0.3616
217,1.0,247,-0.44041
218,1.0,247,-0.30105
219,6.0,247,-0.65273
0,7.0,248,-0.37399
1,5.0,248,-0.51674
2,9.0,248,-0.23054
3,2.0,248,-0.60947
4,2.0,248,-0.5955
5,2.0,248,-0.45932
6,9.0,248,-0.61371
7,2.0,248,-0.55214
8,8.0,248,-0.42353
9,5.0,248,-0.5578
10,9.0,248,0.47548
11,5.0,248,-0.46307
12,8.0,248,-0.37677
13,6.0,248,-0.4046
14,10.0,248,-0.43054
15,6.0,248,-0.6374
16,7.0,248,-0.56528
17,9.0,248,-0.031299
18,2.0,248,-0.59324
19,1.0,248,-0.37387
20,7.0,248,-0.47821
21,8.0,248,-0.5143
22,3.0,248,-0.43288
23,8.0,248,-0.31742
24,1.0,248,-0.77407
25,5.0,248,-0.47598
26,9.0,248,-0.53568
27,7.0,248,-0.34194
28,4.0,248,-0.56932
29,1.0,248,-0.24583
30,7.0,248,-0.52488
31,7.0,248,-0.40595
32,4.0,248,-0.31705
33,6.0,248,-0.46857
34,1.0,248,-0.24874
35,6.0,248,-0.54717
36,3.0,248,-0.053502
37,6.0,248,-0.5027
38,9.0,248,-0.57403
39,11.0,248,-0.93101
40,2.0,248,-0.43439
41,7.0,248,-0.46422
42,10.0,248,-0.58768
43,8.0,248,-0.47734
44,3.0,248,-0.25788
45,10.0,248,-0.67136
46,11.0,248,-0.5632
47,4.0,248,-0.601
48,11.0,248,-0.71206
49,3.0,248,-0.48922
50,11.0,248,-0.85461
51,11.0,248,-0.77556
52,6.0,248,-0.55608
53,11.0,248,-0.7472
54,9.0,248,-0.53293
55,8.0,248,-0.50928
56,8.0,248,-0.42752
57,9.0,248,-0.48576
58,4.0,248,-0.6761
59,4.0,248,-0.46836
60,4.0,248,-0.49757
61,4.0,248,-0.53298
62,4.0,248,-0.64286
63,7.0,248,-0.46246
64,6.0,248,-0.48267
65,7.0,248,-0.53112
66,3.0,248,-0.5592
67,2.0,248,-0.42974
68,1.0,248,-0.41925
69,5.0,248,-0.46858
70,10.0,248,-0.51366
71,11.0,248,-0.72614
72,10.0,248,-0.60171
73,6.0,248,-0.46939
74,2.0,248,-0.51263
75,5.0,248,-0.32559
76,8.0,248,-0.66063
77,3.0,248,-0.033262
78,4.0,248,-0.55458
79,11.0,248,-1.0369
80,8.0,248,-0.56419
81,5.0,248,-0.53293
82,9.0,248,-0.15132
83,10.0,248,-0.60846
84,8.0,248,-0.65825
85,11.0,248,-0.43306
86,5.0,248,-0.10872
87,3.0,248,-0.44739
88,9.0,248,-0.40853
89,2.0,248,-0.59666
90,7.0,248,-0.39666
91,8.0,248,-0.60215
92,9.0,248,-0.44304
93,8.0,248,-0.53332
94,1.0,248,-0.15659
95,7.0,248,-0.16779
96,11.0,248,-0.61711
97,10.0,248,-0.42287
98,3.0,248,-0.47994
99,6.0,248,-0.14657
100,3.0,248,-0.41851
101,10.0,248,-0.79475
102,6.0,248,-0.48598
103,9.0,248,0.12042
104,5.0,248,-0.35232
105,11.0,248,-0.85417
106,4.0,248,-0.70084
107,1.0,248,-0.55675
108,10.0,248,-0.66043
109,8.0,248,-0.18219
110,3.0,248,-0.37574
111,8.0,248,-0.46176
112,3.0,248,-0.51167
113,4.0,248,-0.517
114,10.0,248,-0.51297
